title,date,pretty_date,url,been_tweeted
Sick of US news? Don't worry: there are lots of other things to discuss,2012-11-06,Nov 2012,https://is.gd/5vipck,0
Celebrate by Pippa Middleton  what insider tips does this celebrity sister have for us?,2012-10-30,Oct 2012,https://is.gd/L59IyY,0
Chantelle Houghton's 'sex dungeon' rant: a sad symptom of celebrity culture,2012-10-30,Oct 2012,https://is.gd/RWPH6J,0
Andrew McCarthy: from 80s heart-throb to travel writer,2012-10-29,Oct 2012,https://is.gd/hG3P0W,0
Wedge trainers: a combination that's best avoided,2012-10-29,Oct 2012,https://is.gd/ABLxkU,0
"With Dominique Strauss-Kahn and Johann Hari, autumn is turning into the season for apologies",2011-09-20,Sep 2011,https://is.gd/zelC7J,0
New York fashion week: Michael Kors takes wrong turn on safari style,2011-09-14,Sep 2011,https://is.gd/VAqupb,0
J Crew wows New York fashion week,2011-09-13,Sep 2011,https://is.gd/hxUSPh,0
Mad Men and me: Christina Hendricks interview,2011-09-16,Sep 2011,https://is.gd/rd0nj6,0
Follies  review,2011-09-15,Sep 2011,https://is.gd/ECD6il,0
"New York fashion week: one step forwards, two steps back",2011-09-15,Sep 2011,https://is.gd/fYgaa0,0
Is Anderson Cooper the new Oprah?,2011-09-13,Sep 2011,https://is.gd/t3JyJi,0
Is Ryan Reynolds really appearing in an M&S ad?,2011-09-11,Sep 2011,https://is.gd/ZxTM5M,0
Which celebrity look should I emulate?,2011-09-04,Sep 2011,https://is.gd/P6gMbv,0
Living with 9/11: the family,2011-09-05,Sep 2011,https://is.gd/kFhlxq,0
The ad that dare not speak its aim,2010-03-28,Mar 2010,https://is.gd/6sJac6,0
Hadley Freeman on Vivienne Westwood's new show themed on the homeless,2010-01-19,Jan 2010,https://is.gd/EkNbOA,0
Levi Johnston poses for Playgirl,2009-11-20,Nov 2009,https://is.gd/4BPccE,0
"A tribute to Sarah Palin, set to the music of R Kelly",2009-08-17,Aug 2009,https://is.gd/5x3uVP,0
Another reason why you never want to get off with Naomi Campbell,2008-07-28,Jul 2008,https://is.gd/iarszc,0
Review: Shire Hell by Rachel Johnson,2008-07-18,Jul 2008,https://is.gd/SciIM5,0
Fashion shoot: Heath Ledger as the Joker,2008-07-23,Jul 2008,https://is.gd/bcYM1m,0
Hadley Freeman's fashion quiz: What will you be wearing next season?,2008-07-16,Jul 2008,https://is.gd/YxDDtw,0
Naomi Campbell behaves in a totally unpredictable way; doctors informed,2008-07-22,Jul 2008,https://is.gd/7Etq9m,0
Lembit and Gabi: doing it for world peace,2008-07-15,Jul 2008,https://is.gd/pN8yqQ,0
Hadley Freeman advises men on the safest way to compliment a lady on her outfit,2008-07-20,Jul 2008,https://is.gd/1XDX5e,0
Jackie Collins comes out of the closet,2007-10-15,Oct 2007,https://is.gd/acxGOb,0
Don't stand so close to him - those sonic pheromones are lethal,2007-10-12,Oct 2007,https://is.gd/inaj5s,0
Comment: If you wanna be my grocer,2007-10-17,Oct 2007,https://is.gd/ohnCyd,0
Hadley Freeman on a new perfume called The Breath of God,2007-10-15,Oct 2007,https://is.gd/LmQP2g,0
Hadley Freeman on celebrities flogging fashion,2007-10-15,Oct 2007,https://is.gd/HuIliQ,0
Body con is the look of the season,2007-10-07,Oct 2007,https://is.gd/vJYJ8q,0
The trend in footwear is fetishism. But why dress like a lapdancer?,2007-10-11,Oct 2007,https://is.gd/0g8Npn,0
Hadley Freeman on the fall of Marc Jacobs,2007-10-11,Oct 2007,https://is.gd/RSmsKs,0
Discretion is the better part of pallor,2007-02-26,Feb 2007,https://is.gd/uhCsPf,0
Ask Hadley: A mini adventure,2007-02-19,Feb 2007,https://is.gd/tz4rcL,0
What on earth is she wearing?,2007-02-26,Feb 2007,https://is.gd/SXv7wh,0
What to pack,2007-02-17,Feb 2007,https://is.gd/ID2dDv,0
Coleen McLoughlin: A very modern muse,2007-02-17,Feb 2007,https://is.gd/MXOm4d,0
How George Bush ruined the West End,2007-02-22,Feb 2007,https://is.gd/MHEDWT,0
Paul Smith recalls Marlene's style,2007-02-14,Feb 2007,https://is.gd/mIVHr7,0
Ask Hadley: Brassed off by brass buttons,2007-02-12,Feb 2007,https://is.gd/Hti1bt,0
Indigo mood matches Boateng's soundtrack,2006-02-01,Feb 2006,https://is.gd/icrMMN,0
Men in the spotlight as seven weeks of shows get under way,2006-01-16,Jan 2006,https://is.gd/SDl5Sy,0
Be reasonable,2006-01-16,Jan 2006,https://is.gd/7PfPEA,0
Beauty school: French lessons,2006-01-14,Jan 2006,https://is.gd/PoRQaw,0
End of the catwalk for Chlo's British talisman,2006-01-06,Jan 2006,https://is.gd/O2cbop,0
Ask Hadley: Talking some sense into M&S,2006-01-09,Jan 2006,https://is.gd/94LyNJ,0
A whole new wardrobe,2006-01-02,Jan 2006,https://is.gd/IvBFE9,0
All made up,2004-05-29,May 2004,https://is.gd/TvRRr9,0
Simply the test: Chiva Som,2004-05-22,May 2004,https://is.gd/YF3IXn,0
Snippets,2004-05-21,May 2004,https://is.gd/b3oJDc,0
Sisters do it for Jordan,2004-05-18,May 2004,https://is.gd/vVtMMs,0
Sidelines,2004-05-20,May 2004,https://is.gd/Liy01O,0
Weekend: All made up: summer specials,2004-05-15,May 2004,https://is.gd/zAXxnn,0
Defamer.com,2004-05-14,May 2004,https://is.gd/11pC5w,0
Mirror mirror,2004-05-08,May 2004,https://is.gd/UBQy63,0
Everyone fantasises about their Desert Island Discs. These are mine,2019-11-30,Nov 2019,https://is.gd/jolBFd,0
"Selfies, influencers and a Twitter president: the decade of the social media celebrity",2019-11-23,Nov 2019,https://is.gd/dkqwgn,0
Twins get a bad rap in everything from The Shining to Mr Men. Heres the truth,2019-11-23,Nov 2019,https://is.gd/CZdm4v,0
The critical drubbing for Will Selfs book shows theres a subtle art to memoir,2019-11-16,Nov 2019,https://is.gd/HAaXav,0
Friends reunited: the one where they try to get along again,2019-11-14,Nov 2019,https://is.gd/2G3I7t,0
Reese Witherspoon and Jennifer Aniston: 'A lot of guys think every woman wants to sleep with them',2019-11-05,Nov 2019,https://is.gd/zGTIff,0
"Ive been bingeing on a 25-year-old show. Its smart, modern  and definitely not Friends",2019-11-09,Nov 2019,https://is.gd/ZAi9Tg,0
Stabbed tongues and swallowed eyeballs: was the Amazing Johnathan's terminal diagnosis his greatest trick?,2019-11-07,Nov 2019,https://is.gd/cl4vHr,0
Rain Phoenix on her new album River: 'My brother has been my guiding light',2019-10-31,Oct 2019,https://is.gd/oWFXMU,0
Me by Elton John review  hilariously self-lacerating,2019-10-16,Oct 2019,https://is.gd/X7ykxn,0
Even the humble poppy can't escape the culture wars,2017-11-11,Nov 2017,https://is.gd/S9NmbJ,0
Is it OK to wear clothes made by Harvey Weinsteins wife?,2017-11-13,Nov 2017,https://is.gd/KT0x39,0
"Like acid rain, the Trumps were hard to avoid in 80s New York",2017-11-06,Nov 2017,https://is.gd/LR4RVP,0
The evidence is mounting  a mans place is in the home,2017-11-04,Nov 2017,https://is.gd/ER7VyO,0
"Any muppet could write The Tempest, pre-internet",2017-10-07,Oct 2017,https://is.gd/mDbQD3,0
Lets have more sex in the movies  but please can it be the fun type?,2017-09-30,Sep 2017,https://is.gd/rk2g9P,0
"Why do models always look so glum? Well, theyve got good reason to",2017-09-25,Sep 2017,https://is.gd/Jf07rH,0
How weird does a celebrity have to be before we stop watching their films?,2017-09-23,Sep 2017,https://is.gd/vgb4lZ,0
Why is Kaia Gerber suddenly the centre of the fashion universe?,2017-09-18,Sep 2017,https://is.gd/ZzG1Y9,0
American Apparel founder Dov Charney: Sleeping with people you work with is unavoidable,2017-09-10,Sep 2017,https://is.gd/8xQiwQ,0
its time the left faced up to antisemitism,2016-05-07,May 2016,https://is.gd/xJ5DDG,0
Sad about Prince? Show some respect and break out the purple,2016-04-25,Apr 2016,https://is.gd/8OWe9K,0
Beyonc has embraced fashion  and its made her more relatable,2016-05-02,May 2016,https://is.gd/vny2XK,0
"I like Bernie as much as the next idealist, but Hillary gets my vote",2016-04-23,Apr 2016,https://is.gd/aua1m7,0
is writing about fashion really such a crime?,2016-04-30,Apr 2016,https://is.gd/BspIjk,0
"M&S needs more than Alexa Chung  more tills, better dressing rooms and proper T-shirts",2016-04-18,Apr 2016,https://is.gd/MU4L1D,0
Julian Barratt: 'I have trouble keeping a lid on the self-hatred',2016-04-24,Apr 2016,https://is.gd/hecGkL,0
How should older celebrities answer questions on trans rights? They probably shouldnt,2016-04-11,Apr 2016,https://is.gd/XZD1cK,0
From shopping to naked selfies: how 'empowerment' lost its meaning,2016-04-19,Apr 2016,https://is.gd/9DGToh,0
"if the cavemen did it or ate it, its got to be good for you. Right?",2016-04-16,Apr 2016,https://is.gd/KWagpo,0
How to be fashionable with no money,2014-03-17,Mar 2014,https://is.gd/k5h9tH,0
"Jared Leto on Thirty Seconds to Mars, losing weight for Dallas Buyers Club  and winning an Oscar",2014-03-06,Mar 2014,https://is.gd/zVda4W,0
Back to the Future fashion: this season's big trend,2014-03-13,Mar 2014,https://is.gd/nni4AI,0
"Even if 'bossy' could be banned, there are far better ways to boost girls' self-esteem",2014-03-11,Mar 2014,https://is.gd/G53aFM,0
Can you get creative with your Oscars tuxedo without looking like a douchebag?,2014-03-03,Mar 2014,https://is.gd/P7aCnS,0
Monocles: the latest made-up fashion trend,2014-03-10,Mar 2014,https://is.gd/pxwfjx,0
Oscars 2014: the night I got hugged by Bill Murray at the Vanity Fair party,2014-03-03,Mar 2014,https://is.gd/EH3xDl,0
Harold Ramis: Ghostbusters' Dr Egon Spengler was comedy's GrandDude,2014-02-24,Feb 2014,https://is.gd/hMUJbH,0
Fashion may be expensive  but so is football,2014-02-24,Feb 2014,https://is.gd/lTghQT,0
"Charlotte Tilbury: 'I can't just be fashion, darling, I need celebrity, too'",2014-02-27,Feb 2014,https://is.gd/rI0oFn,0
"Girls: smart, sassy and funny  but will Brits find it anything new?",2012-10-21,Oct 2012,https://is.gd/XpExy9,0
David Mitchell: goodbye lonely nerd,2012-10-19,Oct 2012,https://is.gd/lYbjhp,0
Aerosmith: 'The world doesn't make love enough',2012-10-25,Oct 2012,https://is.gd/briovc,0
Can the presidential debates turn the US election?,2012-10-23,Oct 2012,https://is.gd/18cFNJ,0
Can a man get away with a beret if he hasn't won the Man Booker prize?,2012-10-22,Oct 2012,https://is.gd/vZ6tjy,0
Tina Fey and Amy Poehler as Golden Globes hosts? Expect a great night,2012-10-16,Oct 2012,https://is.gd/4LkP9G,0
Nightwear: how do I avoid looking either like a granny or a strippergram?,2012-10-15,Oct 2012,https://is.gd/EitPkq,0
Just what we need: a personalised bank card that lets us 'express ourselves',2012-10-09,Oct 2012,https://is.gd/auKfcY,0
What do Conservative hair trends tell us about the state of the party?,2012-10-08,Oct 2012,https://is.gd/9dwMXr,0
Hurricane Irene or Britain adopting misogynistic attitudes: I know which I find scarier,2011-08-30,Aug 2011,https://is.gd/Slb6yV,0
What's up with Shane Warne?,2011-08-28,Aug 2011,https://is.gd/Ou0PbP,0
DSK: a trial of the accuser not the accused,2011-08-23,Aug 2011,https://is.gd/iYONTh,0
My favourite album: Like a Prayer by Madonna,2011-08-23,Aug 2011,https://is.gd/hAjln5,0
What have rioters got to do with fashion?,2011-08-21,Aug 2011,https://is.gd/pDRt57,0
Dolly Parton: 'I may look fake but I'm real where it counts',2011-08-21,Aug 2011,https://is.gd/XIFXY2,0
"Can Pippa Middleton, a retro Sloane who dresses as if she's been raised in the pages of Tatler, be a bona fide style icon?",2011-08-14,Aug 2011,https://is.gd/jJCR3H,0
Republican Doublethink is the result of its McCarthyism,2011-08-16,Aug 2011,https://is.gd/qu3P6W,0
The US credit downgrade makes the US look like losers. That's the problem,2011-08-09,Aug 2011,https://is.gd/5fD0q3,0
Is the Vanity Fair best-dressed list getting sillier?,2011-08-07,Aug 2011,https://is.gd/f5DvXw,0
Ask Hadley: Hadley Freeman on false eyelashes and the US nose waxing craze,2009-05-24,May 2009,https://is.gd/kyMkv2,0
"Mr Cheney, please, tell us about it",2009-05-22,May 2009,https://is.gd/tAhrDC,0
Palin v McCain: rowdy Republican daughters go to war,2009-05-21,May 2009,https://is.gd/cACEMP,0
Ask Hadley: Hadley Freeman on Kate Moss's autobiography and 'the body' in fashion magazines,2009-05-17,May 2009,https://is.gd/LUJQbb,0
Angelina Jolie's biog - will it reveal anything at all?,2009-05-21,May 2009,https://is.gd/ejkSUV,0
Meet the secret of Myleene's success,2009-05-21,May 2009,https://is.gd/rys3Kz,0
Is highly respected journalist Maureen Dowd guilty of plagiarism? Hadley Freeman reports,2009-05-19,May 2009,https://is.gd/awnyyx,0
Fancy footwork but no magic Gordon Brown touch,2009-05-19,May 2009,https://is.gd/gHFeEH,0
Gordon Brown's makeup secrets left in taxi,2009-05-11,May 2009,https://is.gd/Lu0hoA,0
Hadley Freeman advises men on the safest way to compliment a lady on her outfit,2008-07-20,Jul 2008,https://is.gd/1XDX5e,0
Random thought,2008-07-17,Jul 2008,https://is.gd/nNRSl9,0
"Romeo and Juliet, eat your fricking hearts out",2008-07-10,Jul 2008,https://is.gd/Y7nuwm,0
The Book of Matthew (McConaughey),2008-07-09,Jul 2008,https://is.gd/OVTPGb,0
Hadley Freeman on the Fashion Island of Dubai,2008-07-09,Jul 2008,https://is.gd/YMHIg8,0
Quote of the day,2008-07-15,Jul 2008,https://is.gd/asVjA2,0
Fame x beauty + scandal: how Brad Pitt and Angelina Jolie calculate their babies' value,2008-07-15,Jul 2008,https://is.gd/aDJrEc,0
An ethical dilemma,2008-07-06,Jul 2008,https://is.gd/S8IZ2T,0
"Important, nay, nigh on holy news",2008-07-03,Jul 2008,https://is.gd/516iVk,0
Hadley Freeman on fashion icons,2008-07-10,Jul 2008,https://is.gd/pJHPFR,0
Hadley Freeman on race issues in fashion world,2007-10-04,Oct 2007,https://is.gd/KdFEwk,0
Hadley Freeman on the new eco shoes,2007-10-11,Oct 2007,https://is.gd/Tnt8yo,0
Look good on the dancefloor,2007-10-07,Oct 2007,https://is.gd/W3N1MK,0
Ask Hadley: teenage fashion dilemas,2007-09-30,Sep 2007,https://is.gd/rliQf7,0
Charlie Sheen - possibly a bit dodgy; the Pope - Catholic,2007-09-20,Sep 2007,https://is.gd/6pehfw,0
Stellar turnout as McCartney steals the show in London,2007-09-20,Sep 2007,https://is.gd/jtp8ic,0
How Jordan put the Booker authors in their place,2007-09-24,Sep 2007,https://is.gd/C0xwpY,0
Paul Smith recalls Marlene's style,2007-02-14,Feb 2007,https://is.gd/mIVHr7,0
"Out with the nu, in with the modern",2007-02-02,Feb 2007,https://is.gd/bRvzki,0
The designer hypocrisy conundrum,2007-02-05,Feb 2007,https://is.gd/dUpyNY,0
Men and monochrome | Posh parties | Looking fly,2007-01-29,Jan 2007,https://is.gd/nIccuk,0
Men and fashion,2007-01-22,Jan 2007,https://is.gd/FrzVgf,0
It's Whitney versus Britney,2007-01-15,Jan 2007,https://is.gd/Iqppxv,0
Hadley Freeman on fashion photography,2007-01-20,Jan 2007,https://is.gd/onCVlY,0
"Hadley Freeman talks to Amy Sacco, the woman behind Bungalow 8",2007-01-19,Jan 2007,https://is.gd/YEGLhO,0
Milan? It's in the bag,2007-01-17,Jan 2007,https://is.gd/o63jIB,0
Sleeve it out,2005-12-19,Dec 2005,https://is.gd/3mGzBO,0
How not to wear That Dress,2005-12-15,Dec 2005,https://is.gd/Gl2rjV,0
Short and girly,2005-12-12,Dec 2005,https://is.gd/dSuaQ2,0
Pattern behaviour,2005-12-05,Dec 2005,https://is.gd/Qx2REM,0
What should gay partners wear for their wedding?,2005-12-09,Dec 2005,https://is.gd/mz9mjf,0
"'In New York, everyone goes into therapy.' Even when they're six? 'My God yeah!'",2005-12-02,Dec 2005,https://is.gd/tiw0Tx,0
Formal apologies,2005-11-28,Nov 2005,https://is.gd/7oBvTy,0
Cups overflowing,2005-11-21,Nov 2005,https://is.gd/lzmf0D,0
Giving no quarter,2005-11-14,Nov 2005,https://is.gd/IBSXi9,0
Sexual healing,2004-05-07,May 2004,https://is.gd/PEtsuo,0
Snippets,2004-05-07,May 2004,https://is.gd/88YQfy,0
All made up,2004-05-01,May 2004,https://is.gd/ThPigQ,0
Sidelines,2004-05-06,May 2004,https://is.gd/7PqNAc,0
Mirror mirror,2004-04-24,Apr 2004,https://is.gd/FfjJiR,0
The silliest summer fashion ever,2004-04-23,Apr 2004,https://is.gd/o8B4u6,0
"Im off to have a baby, and Im taking no tips from the new pregnancy influencers",2019-06-15,Jun 2019,https://is.gd/zlgfyi,0
What we learned from the Trump familys London vacation,2019-06-06,Jun 2019,https://is.gd/jrjEHw,0
"I rejected fairytales as a kid. Who needs them, when there are real wolves nearby?",2019-06-08,Jun 2019,https://is.gd/dlZ2jf,0
The Trumps are coming! Expect it to go as well as a US sitcom episode set in London,2019-06-01,Jun 2019,https://is.gd/ZNiINX,0
Mindy Kaling: I was so embarrassed about being a diversity hire,2019-05-31,May 2019,https://is.gd/PH966q,0
Rory Stewarts nerdiness means he is just the sort of oddball the British love,2019-05-29,May 2019,https://is.gd/8bHH0g,0
"Women, being married neednt make you unhappy  if you choose the right man",2019-05-29,May 2019,https://is.gd/04fBsq,0
How about the pro-life lobby get behind these life-positive causes instead?,2019-05-25,May 2019,https://is.gd/GXN9Dq,0
How have fashionistas ended up wearing a load of old curtains?,2019-05-22,May 2019,https://is.gd/pGFOAG,0
Doris Days public image was the one role she could never shake off,2019-05-14,May 2019,https://is.gd/2HUmqB,0
Lets drop the gender stereotypes  we are all non-binary,2017-09-16,Sep 2017,https://is.gd/0PigOm,0
Americas vitriol towards Clinton reveals a nation mired in misogyny,2017-09-15,Sep 2017,https://is.gd/ErwvzV,0
Malfunction of the Melania-bot: was the first ladys Missoni dress an act of rebellion?,2017-09-11,Sep 2017,https://is.gd/L8m5aI,0
Michael Keaton: There was a lot of bad taste in the 90s and I contributed to that,2017-09-09,Sep 2017,https://is.gd/6MgUyZ,0
Two footballers marriages are in trouble  why are the media narratives so different?,2017-09-09,Sep 2017,https://is.gd/sHrmtO,0
Festival fashion is stuck in the era of Kate Moss v Sienna Miller  with one exception,2017-09-04,Sep 2017,https://is.gd/AQOM1k,0
My interview with James Cameron prompted outrage  but is Wonder Woman worth the fuss?,2017-09-02,Sep 2017,https://is.gd/sWLAb6,0
James Cameron: The downside of being attracted to independent women is that they dont need you,2017-08-24,Aug 2017,https://is.gd/VixNU1,0
"Should you spend 3,500 on a baby jacket? Not if you want a healthy child",2017-08-28,Aug 2017,https://is.gd/RxKtNw,0
Ask Hadley: Why do older people hate millennials so much?,2017-08-21,Aug 2017,https://is.gd/PhaIPL,0
Were hooked on the OJ Simpson case all over again  but how much has changed?,2016-04-09,Apr 2016,https://is.gd/L1TqWr,0
How did street style become the ultimate fashion trend?,2016-04-04,Apr 2016,https://is.gd/fdiCbA,0
Is it ever OK to dump someone by text?,2016-04-04,Apr 2016,https://is.gd/U5WOlf,0
"Leather jackets, flat caps and tracksuits: how to dress if you're a leftwing politician",2016-03-28,Mar 2016,https://is.gd/uj4zEW,0
There is nothing wrong with a C-section  so lets quit judging other mothers,2016-04-02,Apr 2016,https://is.gd/NuijtD,0
"in Donald Trumps world, youre classy or a loser. Which is he?",2016-03-26,Mar 2016,https://is.gd/owYKih,0
"Pom-pom bobble hats are a bit different, right? Nope  everyone is wearing them",2016-03-21,Mar 2016,https://is.gd/HBDBNT,0
Richard and Judy: We asked Tony Blair where the WMDs were. He said: Theyre there!,2016-03-14,Mar 2016,https://is.gd/UdTLHH,0
the trouble with Caitlyn Jenner,2016-03-19,Mar 2016,https://is.gd/JxaF3w,0
why cast a lighter-skinned actor as Nina Simone? Here come the racesplainers,2016-03-12,Mar 2016,https://is.gd/XOEDQz,0
Fashion may be expensive  but so is football,2014-02-24,Feb 2014,https://is.gd/lTghQT,0
Oscars predictions killed the event's buzz before it even began,2014-03-01,Mar 2014,https://is.gd/N0bIST,0
Hes here and hes Weir: Johnny's outfits out-dazzle Sochi skaters,2014-02-20,Feb 2014,https://is.gd/wEWv0j,0
My favourite TV show: The Golden Girls,2014-02-28,Feb 2014,https://is.gd/i72n8q,0
Why black models are rarely in fashion,2014-02-18,Feb 2014,https://is.gd/GDGyQ7,0
The point of moisturiser is to make you feel good  not look younger,2014-02-17,Feb 2014,https://is.gd/y2PIGq,0
Rashida Jones: 'There's more than one way to be a woman and be sexy',2014-02-14,Feb 2014,https://is.gd/Vu1Ohy,0
Grant Heslov: 'It's great to have Clooney there to crack the whip',2014-02-13,Feb 2014,https://is.gd/Phj95C,0
How to cover celebrity deaths: the new rules,2014-02-11,Feb 2014,https://is.gd/oSnAbl,0
'Boyfriend' clothes may have an unfeminist name but at least they are not made for male approval,2014-02-10,Feb 2014,https://is.gd/qIeUfq,0
Just what we need: a personalised bank card that lets us 'express ourselves',2012-10-09,Oct 2012,https://is.gd/auKfcY,0
Why do so many men think it's acceptable to wear red trousers?,2012-10-01,Oct 2012,https://is.gd/SStYaq,0
John Travolta's new album  almost as camp as Christmas,2012-10-04,Oct 2012,https://is.gd/GQoUEm,0
"Kelly Osbourne: in defence of that 160,000 Emmys manicure",2012-10-04,Oct 2012,https://is.gd/Too5qz,0
Donald Trump: 'It is my hair and it's an amazing thing',2012-10-02,Oct 2012,https://is.gd/oODhiE,0
The presidential debates: how to make them even more fun,2012-10-02,Oct 2012,https://is.gd/ChVbRV,0
Gwen Stefani: 'The solo records were never meant to be taken seriously',2012-09-20,Sep 2012,https://is.gd/nADKMd,0
Voter suppression is the last resort of these stop-at-nothing Republicans,2012-09-26,Sep 2012,https://is.gd/377Cgk,0
Andy Samberg: from Saturday Night Live to BBC3's Cuckoo,2012-09-24,Sep 2012,https://is.gd/1KEXMt,0
What is the link between the media and eating disorders?,2011-08-02,Aug 2011,https://is.gd/cr1t0Q,0
Is David Beckham's H&M underwear range the nadir of celebrity design?,2011-07-31,Jul 2011,https://is.gd/DC3qr6,0
Is it possible to look cool in the heat of summer?,2011-07-24,Jul 2011,https://is.gd/Rm1b4v,0
Amy Winehouse's death was badly reported,2011-07-26,Jul 2011,https://is.gd/vWGhlj,0
I now refer Rupert Murdoch to The Wizard of Oz,2011-07-19,Jul 2011,https://is.gd/xFNj6Y,0
Why you can safely ignore most trends in fashion magazines,2011-07-17,Jul 2011,https://is.gd/4NNnZY,0
Murdoch could learn from Shakespeare,2011-07-12,Jul 2011,https://is.gd/DlWGHe,0
What to wear on a plane? I opt for my Flannel Angel of Death outfit,2011-07-10,Jul 2011,https://is.gd/oMD0nQ,0
This summer's fashion trends won't happen by chance,2011-07-03,Jul 2011,https://is.gd/AUepDl,0
My Hollywood tips for Kate and Wills,2011-06-28,Jun 2011,https://is.gd/Dtae4s,0
Shortcuts: Schadenfreude celebrities - the end is nigh,2009-05-11,May 2009,https://is.gd/e6GCdx,0
Gordon Brown's makeup secrets left in taxi,2009-05-11,May 2009,https://is.gd/Lu0hoA,0
Ask Hadley: Hadley Freeman on perma-stubble and square-toed men's shoes,2009-05-10,May 2009,https://is.gd/WEIxSX,0
"Forget the concertos or whatever, was Mozart hot?",2009-05-14,May 2009,https://is.gd/MOQszT,0
The jungle love finally ends for Peter Andre and Katie 'Jordan' Price,2009-05-11,May 2009,https://is.gd/yWHSFc,0
Ask Hadley: Hadley Freeman on wearing the boyfriend's clothes and bra straps,2009-05-03,May 2009,https://is.gd/YSrOXP,0
Ask Hadley: Hadley Freeman on celebrities and their fashion lines and 5 haircuts,2009-04-26,Apr 2009,https://is.gd/Io5e1t,0
Ask Hadley: On why attempts at simulating celeb style are misguided,2009-04-19,Apr 2009,https://is.gd/z0b2yR,0
Ask Hadley: Hadley Freeman on dressing for weddings and wearing hairbands,2009-04-12,Apr 2009,https://is.gd/87ugqt,0
Ask Hadley: Hadley Freeman on leggings and what to wear to Michael Jackson's concert,2009-04-05,Apr 2009,https://is.gd/UYsyeT,0
Fashion: He should Coco: Lagerfeld shows his wilder side,2008-07-01,Jul 2008,https://is.gd/Dl8PF5,0
Skirting the issue: Dior glamour defies economic woes,2008-07-01,Jul 2008,https://is.gd/gt9Pnj,0
"Pamela Anderson takes the cake, etc and so forth",2008-07-07,Jul 2008,https://is.gd/sQGp13,0
Get the point,2008-07-03,Jul 2008,https://is.gd/dbBA0i,0
"Hadley Freeman on politics, practicality and purple at couture fashion week",2008-07-03,Jul 2008,https://is.gd/w27LEI,0
Hadley Freeman on why politics is the height of fashion,2008-06-24,Jun 2008,https://is.gd/OUbvm8,0
Ask Hadley: Hadley Freeman on the fringe and Lily Allen's pink hair,2008-06-22,Jun 2008,https://is.gd/KJXR0h,0
Review: Death by Leisure: A Cautionary Tale by Chris Ayres,2008-06-27,Jun 2008,https://is.gd/XVMMkg,0
Hadley Freeman on being banned from designer shows,2008-06-18,Jun 2008,https://is.gd/qGIDmy,0
Style is all about self,2008-06-17,Jun 2008,https://is.gd/npCVw1,0
"An exciting Monday morning game for one, for all",2007-09-24,Sep 2007,https://is.gd/OcBnWh,0
Hadley Freeman solves a bra strap attack and a cologne query,2007-09-24,Sep 2007,https://is.gd/2CyZsP,0
How I fell for extreme footwear,2007-09-17,Sep 2007,https://is.gd/X33Ud7,0
Jodie Kidd hits the Mean Streets of Windsor; Scorcese to buy film rights,2007-09-17,Sep 2007,https://is.gd/CLGyd7,0
Ask Hadley on media coverage of fashion shows | Tatoo etiquette,2007-09-16,Sep 2007,https://is.gd/bC21xl,0
Topshop show kicks off London week,2007-09-15,Sep 2007,https://is.gd/Dynaq9,0
Daily Mirror readers look into their hearts; Portuguese police get on the case,2007-09-20,Sep 2007,https://is.gd/V2Re8g,0
OJ Simpson's quiet life is disgracefully disrupted,2007-09-20,Sep 2007,https://is.gd/1a6syd,0
Milan? It's in the bag,2007-01-17,Jan 2007,https://is.gd/o63jIB,0
Ask Hadley: Fascinators - fascinating?,2007-01-15,Jan 2007,https://is.gd/KQzqbm,0
Are slogan T-shirts ever acceptable?,2007-01-08,Jan 2007,https://is.gd/XOwEBD,0
"Ugly Betty, ugly cliches",2007-01-08,Jan 2007,https://is.gd/1NBgZA,0
The sweet smell of  freedom,2007-01-06,Jan 2007,https://is.gd/Dbv4j5,0
2006: The year in fashion,2006-12-30,Dec 2006,https://is.gd/ydN9ad,0
"Ask Hadley: A collared shirt under a round-necked jumper? | What can I wear to the family Christmas? | A blouse with a ""pussy bow""?",2006-12-18,Dec 2006,https://is.gd/eEMCDc,0
"Interview with Topshop's brand director, Jane Shepherdson",2006-12-09,Dec 2006,https://is.gd/QDJgw6,0
Winter warmers,2005-11-07,Nov 2005,https://is.gd/LTq14S,0
Growing old gracefully,2005-10-31,Oct 2005,https://is.gd/oGAVDL,0
The Aga louts,2005-11-01,Nov 2005,https://is.gd/Rkre8v,0
Wrap and roll,2005-10-24,Oct 2005,https://is.gd/rXVcRu,0
"'I emptied my parents' pool, filled it with beer, then had your traditional American frat party'",2005-10-19,Oct 2005,https://is.gd/zrkpJq,0
Why your bum is big next season,2005-10-18,Oct 2005,https://is.gd/Xk9qeE,0
Shortcuts: You mean you haven't been to a pasta party?,2005-10-12,Oct 2005,https://is.gd/jNbM99,0
Hadley Freeman solves your style dilemmas,2005-10-10,Oct 2005,https://is.gd/TTMsAn,0
Behind the times,2005-10-17,Oct 2005,https://is.gd/DgCmQz,0
The world's most expensive haircut,2005-10-06,Oct 2005,https://is.gd/BkRpnT,0
Victoria's secret,2004-04-17,Apr 2004,https://is.gd/KGdCo7,0
All made up,2004-04-17,Apr 2004,https://is.gd/1tqBgN,0
Cuban crisis,2004-04-23,Apr 2004,https://is.gd/M41Q2u,0
What women really don't want,2004-04-16,Apr 2004,https://is.gd/lOhn8e,0
Real romantics look to the past,2004-04-14,Apr 2004,https://is.gd/XM5sue,0
